Biomarker	Condition	label
28260919::span:1626:1634	28260919::span:151:167	1
28260919::span:1626:1634	28260919::span:425:441	1
28260919::span:1626:1634	28260919::span:444:446	1
28260919::span:1743:1751	28260919::span:151:167	1
28260919::span:1743:1751	28260919::span:425:441	1
28260919::span:1743:1751	28260919::span:444:446	1
28260919::span:1920:1928	28260919::span:151:167	1
28260919::span:1920:1928	28260919::span:425:441	1
28260919::span:1920:1928	28260919::span:444:446	1
28260907::span:22:30	28260907::span:173:179	1
28260907::span:331:339	28260907::span:173:179	1
28260907::span:836:844	28260907::span:173:179	1
28260907::span:1143:1151	28260907::span:173:179	1
28260907::span:1529:1537	28260907::span:173:179	1
28260907::span:2009:2017	28260907::span:173:179	1
28260907::span:173:179	28260907::span:33:43	1
28260907::span:173:179	28260907::span:847:857	1
28260907::span:173:179	28260907::span:1204:1214	1
28260907::span:173:179	28260907::span:1563:1573	1
28260907::span:173:179	28260907::span:2023:2033	1
28260907::span:33:43	28260907::span:113:117	1
28260907::span:33:43	28260907::span:222:253	1
28260907::span:33:43	28260907::span:256:260	1
28260907::span:33:43	28260907::span:301:305	1
28260907::span:33:43	28260907::span:537:541	1
28260907::span:33:43	28260907::span:612:616	1
28260907::span:33:43	28260907::span:1837:1841	1
28260907::span:33:43	28260907::span:2044:2048	1
28260907::span:847:857	28260907::span:113:117	1
28260907::span:847:857	28260907::span:222:253	1
28260907::span:847:857	28260907::span:256:260	1
28260907::span:847:857	28260907::span:301:305	1
28260907::span:847:857	28260907::span:537:541	1
28260907::span:847:857	28260907::span:612:616	1
28260907::span:847:857	28260907::span:1837:1841	1
28260907::span:847:857	28260907::span:2044:2048	1
28260907::span:1204:1214	28260907::span:113:117	1
28260907::span:1204:1214	28260907::span:222:253	1
28260907::span:1204:1214	28260907::span:256:260	1
28260907::span:1204:1214	28260907::span:301:305	1
28260907::span:1204:1214	28260907::span:537:541	1
28260907::span:1204:1214	28260907::span:612:616	1
28260907::span:1204:1214	28260907::span:1837:1841	1
28260907::span:1204:1214	28260907::span:2044:2048	1
28260907::span:1563:1573	28260907::span:113:117	1
28260907::span:1563:1573	28260907::span:222:253	1
28260907::span:1563:1573	28260907::span:256:260	1
28260907::span:1563:1573	28260907::span:301:305	1
28260907::span:1563:1573	28260907::span:537:541	1
28260907::span:1563:1573	28260907::span:612:616	1
28260907::span:1563:1573	28260907::span:1837:1841	1
28260907::span:1563:1573	28260907::span:2044:2048	1
28260907::span:2023:2033	28260907::span:113:117	1
28260907::span:2023:2033	28260907::span:222:253	1
28260907::span:2023:2033	28260907::span:256:260	1
28260907::span:2023:2033	28260907::span:301:305	1
28260907::span:2023:2033	28260907::span:537:541	1
28260907::span:2023:2033	28260907::span:612:616	1
28260907::span:2023:2033	28260907::span:1837:1841	1
28260907::span:2023:2033	28260907::span:2044:2048	1
28260907::span:113:117	28260907::span:22:30	1
28260907::span:113:117	28260907::span:331:339	1
28260907::span:113:117	28260907::span:836:844	1
28260907::span:113:117	28260907::span:1143:1151	1
28260907::span:113:117	28260907::span:1529:1537	1
28260907::span:113:117	28260907::span:2009:2017	1
28260907::span:222:253	28260907::span:22:30	1
28260907::span:222:253	28260907::span:331:339	1
28260907::span:222:253	28260907::span:836:844	1
28260907::span:222:253	28260907::span:1143:1151	1
28260907::span:222:253	28260907::span:1529:1537	1
28260907::span:222:253	28260907::span:2009:2017	1
28260907::span:256:260	28260907::span:22:30	1
28260907::span:256:260	28260907::span:331:339	1
28260907::span:256:260	28260907::span:836:844	1
28260907::span:256:260	28260907::span:1143:1151	1
28260907::span:256:260	28260907::span:1529:1537	1
28260907::span:256:260	28260907::span:2009:2017	1
28260907::span:301:305	28260907::span:22:30	1
28260907::span:301:305	28260907::span:331:339	1
28260907::span:301:305	28260907::span:836:844	1
28260907::span:301:305	28260907::span:1143:1151	1
28260907::span:301:305	28260907::span:1529:1537	1
28260907::span:301:305	28260907::span:2009:2017	1
28260907::span:537:541	28260907::span:22:30	1
28260907::span:537:541	28260907::span:331:339	1
28260907::span:537:541	28260907::span:836:844	1
28260907::span:537:541	28260907::span:1143:1151	1
28260907::span:537:541	28260907::span:1529:1537	1
28260907::span:537:541	28260907::span:2009:2017	1
28260907::span:612:616	28260907::span:22:30	1
28260907::span:612:616	28260907::span:331:339	1
28260907::span:612:616	28260907::span:836:844	1
28260907::span:612:616	28260907::span:1143:1151	1
28260907::span:612:616	28260907::span:1529:1537	1
28260907::span:612:616	28260907::span:2009:2017	1
28260907::span:1837:1841	28260907::span:22:30	1
28260907::span:1837:1841	28260907::span:331:339	1
28260907::span:1837:1841	28260907::span:836:844	1
28260907::span:1837:1841	28260907::span:1143:1151	1
28260907::span:1837:1841	28260907::span:1529:1537	1
28260907::span:1837:1841	28260907::span:2009:2017	1
28260907::span:2044:2048	28260907::span:22:30	1
28260907::span:2044:2048	28260907::span:331:339	1
28260907::span:2044:2048	28260907::span:836:844	1
28260907::span:2044:2048	28260907::span:1143:1151	1
28260907::span:2044:2048	28260907::span:1529:1537	1
28260907::span:2044:2048	28260907::span:2009:2017	1
28260907::span:22:30	28260907::span:113:117	1
28260907::span:22:30	28260907::span:222:253	1
28260907::span:22:30	28260907::span:256:260	1
28260907::span:22:30	28260907::span:301:305	1
28260907::span:22:30	28260907::span:537:541	1
28260907::span:22:30	28260907::span:612:616	1
28260907::span:22:30	28260907::span:1837:1841	1
28260907::span:22:30	28260907::span:2044:2048	1
28260907::span:331:339	28260907::span:113:117	1
28260907::span:331:339	28260907::span:222:253	1
28260907::span:331:339	28260907::span:256:260	1
28260907::span:331:339	28260907::span:301:305	1
28260907::span:331:339	28260907::span:537:541	1
28260907::span:331:339	28260907::span:612:616	1
28260907::span:331:339	28260907::span:1837:1841	1
28260907::span:331:339	28260907::span:2044:2048	1
28260907::span:836:844	28260907::span:113:117	1
28260907::span:836:844	28260907::span:222:253	1
28260907::span:836:844	28260907::span:256:260	1
28260907::span:836:844	28260907::span:301:305	1
28260907::span:836:844	28260907::span:537:541	1
28260907::span:836:844	28260907::span:612:616	1
28260907::span:836:844	28260907::span:1837:1841	1
28260907::span:836:844	28260907::span:2044:2048	1
28260907::span:1143:1151	28260907::span:113:117	1
28260907::span:1143:1151	28260907::span:222:253	1
28260907::span:1143:1151	28260907::span:256:260	1
28260907::span:1143:1151	28260907::span:301:305	1
28260907::span:1143:1151	28260907::span:537:541	1
28260907::span:1143:1151	28260907::span:612:616	1
28260907::span:1143:1151	28260907::span:1837:1841	1
28260907::span:1143:1151	28260907::span:2044:2048	1
28260907::span:1529:1537	28260907::span:113:117	1
28260907::span:1529:1537	28260907::span:222:253	1
28260907::span:1529:1537	28260907::span:256:260	1
28260907::span:1529:1537	28260907::span:301:305	1
28260907::span:1529:1537	28260907::span:537:541	1
28260907::span:1529:1537	28260907::span:612:616	1
28260907::span:1529:1537	28260907::span:1837:1841	1
28260907::span:1529:1537	28260907::span:2044:2048	1
28260907::span:2009:2017	28260907::span:113:117	1
28260907::span:2009:2017	28260907::span:222:253	1
28260907::span:2009:2017	28260907::span:256:260	1
28260907::span:2009:2017	28260907::span:301:305	1
28260907::span:2009:2017	28260907::span:537:541	1
28260907::span:2009:2017	28260907::span:612:616	1
28260907::span:2009:2017	28260907::span:1837:1841	1
28260907::span:2009:2017	28260907::span:2044:2048	1
28260899::span:281:285	28260899::span:42:66	1
28260899::span:281:285	28260899::span:144:168	1
28260899::span:281:285	28260899::span:171:173	1
28260899::span:281:285	28260899::span:428:430	1
28260899::span:281:285	28260899::span:451:453	1
28260899::span:281:285	28260899::span:876:878	1
28260899::span:281:285	28260899::span:1004:1006	1
28260899::span:281:285	28260899::span:1020:1022	1
28260899::span:281:285	28260899::span:1092:1094	1
28260899::span:281:285	28260899::span:1115:1117	1
28260899::span:281:285	28260899::span:1227:1229	1
28260899::span:42:66	28260899::span:288:292	1
28260899::span:144:168	28260899::span:288:292	1
28260899::span:171:173	28260899::span:288:292	1
28260899::span:428:430	28260899::span:288:292	1
28260899::span:451:453	28260899::span:288:292	1
28260899::span:876:878	28260899::span:288:292	1
28260899::span:1004:1006	28260899::span:288:292	1
28260899::span:1020:1022	28260899::span:288:292	1
28260899::span:1092:1094	28260899::span:288:292	1
28260899::span:1115:1117	28260899::span:288:292	1
28260899::span:1227:1229	28260899::span:288:292	1
28260899::span:288:292	28260899::span:42:66	1
28260899::span:288:292	28260899::span:144:168	1
28260899::span:288:292	28260899::span:171:173	1
28260899::span:288:292	28260899::span:428:430	1
28260899::span:288:292	28260899::span:451:453	1
28260899::span:288:292	28260899::span:876:878	1
28260899::span:288:292	28260899::span:1004:1006	1
28260899::span:288:292	28260899::span:1020:1022	1
28260899::span:288:292	28260899::span:1092:1094	1
28260899::span:288:292	28260899::span:1115:1117	1
28260899::span:288:292	28260899::span:1227:1229	1
28260899::span:42:66	28260899::span:305:310	1
28260899::span:144:168	28260899::span:305:310	1
28260899::span:171:173	28260899::span:305:310	1
28260899::span:428:430	28260899::span:305:310	1
28260899::span:451:453	28260899::span:305:310	1
28260899::span:876:878	28260899::span:305:310	1
28260899::span:1004:1006	28260899::span:305:310	1
28260899::span:1020:1022	28260899::span:305:310	1
28260899::span:1092:1094	28260899::span:305:310	1
28260899::span:1115:1117	28260899::span:305:310	1
28260899::span:1227:1229	28260899::span:305:310	1
28260899::span:305:310	28260899::span:42:66	1
28260899::span:305:310	28260899::span:144:168	1
28260899::span:305:310	28260899::span:171:173	1
28260899::span:305:310	28260899::span:428:430	1
28260899::span:305:310	28260899::span:451:453	1
28260899::span:305:310	28260899::span:876:878	1
28260899::span:305:310	28260899::span:1004:1006	1
28260899::span:305:310	28260899::span:1020:1022	1
28260899::span:305:310	28260899::span:1092:1094	1
28260899::span:305:310	28260899::span:1115:1117	1
28260899::span:305:310	28260899::span:1227:1229	1
28260899::span:42:66	28260899::span:271:278	1
28260899::span:144:168	28260899::span:271:278	1
28260899::span:171:173	28260899::span:271:278	1
28260899::span:428:430	28260899::span:271:278	1
28260899::span:451:453	28260899::span:271:278	1
28260899::span:876:878	28260899::span:271:278	1
28260899::span:1004:1006	28260899::span:271:278	1
28260899::span:1020:1022	28260899::span:271:278	1
28260899::span:1092:1094	28260899::span:271:278	1
28260899::span:1115:1117	28260899::span:271:278	1
28260899::span:1227:1229	28260899::span:271:278	1
28260899::span:271:278	28260899::span:42:66	1
28260899::span:271:278	28260899::span:144:168	1
28260899::span:271:278	28260899::span:171:173	1
28260899::span:271:278	28260899::span:428:430	1
28260899::span:271:278	28260899::span:451:453	1
28260899::span:271:278	28260899::span:876:878	1
28260899::span:271:278	28260899::span:1004:1006	1
28260899::span:271:278	28260899::span:1020:1022	1
28260899::span:271:278	28260899::span:1092:1094	1
28260899::span:271:278	28260899::span:1115:1117	1
28260899::span:271:278	28260899::span:1227:1229	1
28260899::span:42:66	28260899::span:295:298	1
28260899::span:144:168	28260899::span:295:298	1
28260899::span:171:173	28260899::span:295:298	1
28260899::span:428:430	28260899::span:295:298	1
28260899::span:451:453	28260899::span:295:298	1
28260899::span:876:878	28260899::span:295:298	1
28260899::span:1004:1006	28260899::span:295:298	1
28260899::span:1020:1022	28260899::span:295:298	1
28260899::span:1092:1094	28260899::span:295:298	1
28260899::span:1115:1117	28260899::span:295:298	1
28260899::span:1227:1229	28260899::span:295:298	1
28260899::span:295:298	28260899::span:42:66	1
28260899::span:295:298	28260899::span:144:168	1
28260899::span:295:298	28260899::span:171:173	1
28260899::span:295:298	28260899::span:428:430	1
28260899::span:295:298	28260899::span:451:453	1
28260899::span:295:298	28260899::span:876:878	1
28260899::span:295:298	28260899::span:1004:1006	1
28260899::span:295:298	28260899::span:1020:1022	1
28260899::span:295:298	28260899::span:1092:1094	1
28260899::span:295:298	28260899::span:1115:1117	1
28260899::span:295:298	28260899::span:1227:1229	1
28260854::span:520:523	28260854::span:585:588	1
28260854::span:585:588	28260854::span:526:530	1
28260854::span:526:530	28260854::span:533:540	1
28260854::span:526:530	28260854::span:707:714	1
28260854::span:533:540	28260854::span:543:547	1
28260854::span:707:714	28260854::span:543:547	1
28260854::span:543:547	28260854::span:550:554	1
28260854::span:550:554	28260854::span:557:560	1
28260854::span:557:560	28260854::span:563:566	1
28260854::span:563:566	28260854::span:569:572	1
28260854::span:569:572	28260854::span:575:578	1
28260854::span:575:578	28260854::span:37:63	1
28260854::span:575:578	28260854::span:147:173	1
28260854::span:575:578	28260854::span:176:179	1
28260854::span:575:578	28260854::span:209:212	1
28260854::span:575:578	28260854::span:264:267	1
28260854::span:575:578	28260854::span:316:323	1
28260854::span:575:578	28260854::span:769:772	1
28260854::span:575:578	28260854::span:858:861	1
28260854::span:575:578	28260854::span:948:955	1
28260854::span:575:578	28260854::span:1030:1033	1
28260796::span:940:944	28260796::span:962:965	1
28260796::span:940:944	28260796::span:1564:1567	1
28260796::span:940:944	28260796::span:1896:1899	1
28260796::span:1219:1223	28260796::span:962:965	1
28260796::span:1219:1223	28260796::span:1564:1567	1
28260796::span:1219:1223	28260796::span:1896:1899	1
28260796::span:1350:1354	28260796::span:962:965	1
28260796::span:1350:1354	28260796::span:1564:1567	1
28260796::span:1350:1354	28260796::span:1896:1899	1
28260796::span:1886:1890	28260796::span:962:965	1
28260796::span:1886:1890	28260796::span:1564:1567	1
28260796::span:1886:1890	28260796::span:1896:1899	1
28260796::span:962:965	28260796::span:39:49	1
28260796::span:962:965	28260796::span:138:148	1
28260796::span:962:965	28260796::span:225:235	1
28260796::span:962:965	28260796::span:549:559	1
28260796::span:962:965	28260796::span:649:659	1
28260796::span:962:965	28260796::span:677:687	1
28260796::span:962:965	28260796::span:2059:2069	1
28260796::span:1564:1567	28260796::span:39:49	1
28260796::span:1564:1567	28260796::span:138:148	1
28260796::span:1564:1567	28260796::span:225:235	1
28260796::span:1564:1567	28260796::span:549:559	1
28260796::span:1564:1567	28260796::span:649:659	1
28260796::span:1564:1567	28260796::span:677:687	1
28260796::span:1564:1567	28260796::span:2059:2069	1
28260796::span:1896:1899	28260796::span:39:49	1
28260796::span:1896:1899	28260796::span:138:148	1
28260796::span:1896:1899	28260796::span:225:235	1
28260796::span:1896:1899	28260796::span:549:559	1
28260796::span:1896:1899	28260796::span:649:659	1
28260796::span:1896:1899	28260796::span:677:687	1
28260796::span:1896:1899	28260796::span:2059:2069	1
28260767::span:1397:1401	28260767::span:552:568	1
28260767::span:1578:1582	28260767::span:552:568	1
28260767::span:1669:1673	28260767::span:552:568	1
28260767::span:552:568	28260767::span:192:209	1
28260767::span:552:568	28260767::span:295:300	1
28260767::span:552:568	28260767::span:479:481	1
28260767::span:552:568	28260767::span:635:637	1
28260767::span:552:568	28260767::span:1010:1015	1
28260767::span:552:568	28260767::span:1136:1141	1
28260767::span:552:568	28260767::span:1486:1490	1
28260767::span:552:568	28260767::span:1955:1960	1
